#Nsample
#Chi2
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O12 : x (arcsec)
#O12 : y (arcsec)
#O12 : sigma (km/s)
#O12 : rcut (arcsec)
#O13 : sigma (km/s)
#O13 : rcut (arcsec)
#O14 : sigma (km/s)
#O14 : rcut (arcsec)
#Redshift of 100.0
#Redshift of 200.0
#Redshift of 300.0
#Redshift of 400.0
8 697.180383 4.830804 0.141113 0.696006 77.747165 24.655427 1217.265268 1.360842 -0.533044 871.184071 6.356425 56.614116 20.893685 190.677696 3.168812 2.523722 1.298078 3.295461 2.741045 
8 692.016582 4.830804 0.350123 0.684067 77.862566 24.450122 1217.642108 1.373549 -0.824063 912.096401 5.584646 63.311065 0.954833 190.044688 3.374420 2.457644 1.288464 3.336571 2.692558 
8 687.445158 4.830804 0.456767 0.694917 77.719880 24.737619 1219.075157 1.449241 -0.474930 853.369623 6.631556 63.891324 16.949211 185.421667 3.857078 2.503578 1.312916 3.291991 2.731151 
8 693.499355 4.830804 0.313075 0.691405 77.757223 24.619378 1217.981067 1.365258 -0.463230 885.315367 6.120475 55.852027 8.561436 241.646116 2.250013 2.461458 1.299333 3.324362 2.703381 
8 686.069162 4.830804 0.244787 0.700249 77.733237 24.905349 1219.108135 1.420313 -0.487952 861.344337 6.717101 58.101487 4.622377 201.808593 3.177060 2.489163 1.303583 3.289176 2.646124 
8 687.458705 4.830804 0.388062 0.684244 77.735171 24.431890 1217.020219 1.449241 -0.415729 893.771912 5.772853 40.168401 1.334944 245.761924 1.874076 2.513721 1.298686 3.341696 2.762301 
8 685.402392 4.830804 0.336115 0.701996 77.702292 25.166316 1220.484410 1.449241 -0.381499 861.194525 6.777833 36.976465 15.323588 244.669121 2.074640 2.498229 1.290985 3.302374 2.652724 
8 693.679193 4.830804 0.241875 0.700127 77.703280 25.080243 1220.108428 1.397641 -0.473572 858.661532 6.913896 31.098866 13.083733 182.164735 3.291230 2.533885 1.314398 3.277263 2.701222 
8 687.017775 4.830804 0.606108 0.680648 77.796657 24.397069 1219.711159 1.362963 -0.671591 880.704546 5.920050 67.495147 0.880480 167.858259 4.464999 2.450979 1.319522 3.319777 2.627586 
9 692.732769 4.830804 -0.111153 0.714347 77.619700 25.157681 1218.796635 1.449241 -0.343098 841.149393 7.451038 48.229326 22.194287 220.960390 2.462685 2.542845 1.302781 3.258487 2.696327 
