#REFERENCE 3 39.9711520 -1.5822620
   #ID       X         Y         R       EPS       TAU       AMP       DMAG  TIME[days]  DTIME    PARITY
 12455  -529.074   602.568   801.877     0.022     0.022     1.001      0.00  -1030941.8  325381.2    ++
 12454  -725.400   -89.356   730.883     0.024     0.024     1.001      0.00  -1001858.1  354464.9    ++
 12451  -288.584   887.027   932.790     0.017     0.017     1.001      0.00  -1102267.9  254055.1    ++
 12450   566.938  -112.394   577.972     0.036     0.036     1.002      0.00  -885695.1  470627.9    ++
 12448  1349.368  1693.601  2165.427     0.003     0.003     1.000      0.00  -1564622.7       0.0    ++
 12446  -549.848  -660.761   859.615     0.018     0.018     1.001      0.00  -1083832.1  480790.6    ++
 12445  -110.686   590.337   600.624     0.040     0.040     1.005      0.01  -867492.1  697130.6    ++
 12443  1015.411  1212.859  1581.798     0.006     0.006     1.000      0.00  -1391664.7  172958.0    ++
 12441   438.191  -284.481   522.437     0.043     0.043     1.004      0.00  -840546.7  724076.0    ++
 12440  1324.280  1293.495  1851.175     0.005     0.005     1.000      0.00  -1479316.3   85306.4    ++
 12439   733.930   265.424   780.451     0.022     0.022     1.001      0.00  -1024949.7       0.0    ++
 12437   365.421  -338.036   497.796     0.046     0.046     1.005      0.01  -817782.6  207167.0    ++
 12436   172.247   569.967   595.425     0.041     0.041     1.006      0.01  -861599.5  163350.1    ++
 12435  -121.158   585.527   597.931     0.040     0.040     1.005      0.01  -865506.4  159443.2    ++
 12431   589.040  -739.175   945.171     0.015     0.015     1.001      0.00  -1134426.8  -109477.2    ++
 12429  1241.573  -594.511  1376.570     0.008     0.008     1.000      0.00  -1331350.3       0.0    ++
 12428  -666.359  1633.376  1764.072     0.005     0.005     1.000      0.00  -1450359.7  -119009.4    ++
 12425    18.773   694.909   695.163     0.031     0.031     1.004      0.00  -941678.8  389671.5    ++
 12424   913.610  1218.241  1522.759     0.007     0.007     1.000      0.00  -1370118.1  -38767.8    ++
 12422  1534.584  -239.697  1553.191     0.006     0.006     1.000      0.00  -1394317.8  -62967.5    ++
 12421  -299.610  -192.979   356.381     0.079     0.080     1.013      0.01  -662928.9  668421.4    ++
 12419    31.229   671.134   671.860     0.033     0.033     1.004      0.00  -923628.0       0.0    ++
 12418   902.691   497.569  1030.741     0.014     0.014     1.001      0.00  -1166771.2  -243143.2    ++
 12417  -374.017   -40.536   376.207     0.073     0.073     1.009      0.01  -683801.1  239827.0    ++
 12414   713.077  -421.279   828.224     0.019     0.019     1.001      0.00  -1067424.5  -143796.5    ++
 12412  -664.539  -671.835   944.973     0.015     0.015     1.001      0.00  -1132825.8  -209197.8    ++
 12411   465.283  -177.185   497.878     0.046     0.046     1.004      0.00  -816219.5  107408.5    ++
 12410  1547.453   367.861  1590.576     0.006     0.006     1.000      0.00  -1403380.7  -479752.7    ++
 12409  1645.727  -337.576  1679.993     0.005     0.005     1.000      0.00  -1436800.8       0.0    ++
 12408   123.496  -515.835   530.412     0.043     0.043     1.006      0.01  -844109.1  592691.8    ++
 12407   430.067   222.696   484.305     0.052     0.052     1.005      0.01  -781539.8  655261.1    ++
 12403  1416.710  1604.854  2140.707     0.003     0.003     1.000      0.00  -1558751.7  -121950.9    ++
 12401   458.580  -390.320   602.201     0.034     0.034     1.003      0.00  -909072.8  527728.0    ++
 12400   926.230   205.051   948.656     0.015     0.015     1.001      0.00  -1128807.3  307993.6    ++
 12399  1107.668  1596.131  1942.824     0.004     0.004     1.000      0.00  -1503893.9       0.0    ++
 12398  1588.682  -221.661  1604.071     0.006     0.006     1.000      0.00  -1411511.4   92382.6    ++
 12397   616.993  1034.869  1204.837     0.011     0.011     1.001      0.00  -1240846.2  263047.8    ++
 12396   153.095   357.868   389.240     0.086     0.086     1.019      0.02  -649253.8  854640.1    ++
 12395  1587.054   315.419  1618.094     0.006     0.006     1.000      0.00  -1413086.5   90807.5    ++
 12394  1080.100   405.507  1153.712     0.011     0.011     1.000      0.00  -1229342.7  274551.3    ++
 12391   589.450  -305.618   663.968     0.028     0.028     1.002      0.00  -956497.8  547396.2    ++
 12387  -156.366   636.765   655.683     0.034     0.034     1.004      0.00  -914197.8       0.0    ++
 12386   462.908  1750.318  1810.497     0.005     0.005     1.000      0.00  -1462277.7  -548079.9    ++
 12383  1191.196  -573.918  1322.245     0.008     0.008     1.000      0.00  -1310011.5  -395813.7    ++
 12380  1730.125  1764.123  2470.923     0.003     0.003     1.000      0.00  -1638839.5  -724641.6    ++
 12379  1111.784   975.475  1479.058     0.007     0.007     1.000      0.00  -1357120.5       0.0    ++
 12377  1492.784  1239.235  1940.131     0.004     0.004     1.000      0.00  -1506110.7  -148990.2    ++
 12376   101.657  -491.569   501.970     0.048     0.048     1.007      0.01  -817689.5  539431.0    ++
 12373   608.591  1115.694  1270.888     0.010     0.010     1.000      0.00  -1269405.9   87714.6    ++
 12372   182.423   168.875   248.590     0.158     0.160     1.048      0.05  -462237.0  894883.6    ++
 12371  -621.586  1417.184  1547.507     0.006     0.006     1.000      0.00  -1378562.3  -21441.8    ++
 12366  1725.196   860.446  1927.867     0.004     0.004     1.000      0.00  -1505335.7       0.0    ++
 12364  1169.058  -514.531  1277.278     0.009     0.009     1.000      0.00  -1291605.6  213730.1    ++
 12362    22.528   990.775   991.031     0.016     0.016     1.001      0.00  -1131406.3  373929.4    ++
 12361  1298.400   460.242  1377.558     0.008     0.008     1.000      0.00  -1324451.1  180884.6    ++
 12356   -93.255  1450.797  1453.791     0.007     0.007     1.000      0.00  -1341065.4       0.0    ++
 12355  -350.176  -591.093   687.033     0.028     0.028     1.003      0.00  -969953.0  371112.4    ++
 12352  1625.829   479.408  1695.038     0.005     0.005     1.000      0.00  -1437202.7  -96137.4    ++
 12347   956.485  -289.448   999.321     0.014     0.014     1.000      0.00  -1162536.0       0.0    ++
 12341  -284.548  1711.257  1734.753     0.005     0.005     1.000      0.00  -1439180.8  -276644.8    ++
 12340  -547.838   972.092  1115.836     0.012     0.012     1.001      0.00  -1202047.4  -39511.4    ++
 12337  1787.532  1527.010  2350.964     0.003     0.003     1.000      0.00  -1612052.5       0.0    ++
 12334  -365.235  1004.273  1068.626     0.013     0.013     1.001      0.00  -1175978.0  436074.5    ++
 12333  -526.451   240.582   578.818     0.037     0.037     1.003      0.00  -876105.9  735946.6    ++
 12332    46.283  1133.291  1134.235     0.012     0.012     1.001      0.00  -1204663.3  407389.1    ++
 12329   391.217   419.894   573.901     0.041     0.041     1.004      0.00  -853839.5       0.0    ++
 12328  1481.636   993.764  1784.044     0.005     0.005     1.000      0.00  -1461311.2  -607471.6    ++
 12327   672.062  -329.132   748.329     0.023     0.023     1.001      0.00  -1015947.3  -162107.8    ++
 12326   459.559   860.053   975.134     0.016     0.016     1.001      0.00  -1125754.3  -271914.8    ++
 12325  1683.797  1212.214  2074.762     0.004     0.004     1.000      0.00  -1543850.4  -690010.9    ++
 12322  1037.364  -187.146  1054.110     0.012     0.012     1.000      0.00  -1189320.8  -335481.3    ++
 12321  1400.153   109.223  1404.407     0.007     0.007     1.000      0.00  -1338253.2  -484413.7    ++
 12318  1360.919   534.621  1462.162     0.007     0.007     1.000      0.00  -1356066.1       0.0    ++
 12316  1129.738    60.098  1131.335     0.011     0.011     1.000      0.00  -1223734.2  132331.9    ++
 12315   704.686   736.142  1019.062     0.014     0.014     1.001      0.00  -1154396.1  201670.0    ++
 12314   896.498  -594.920  1075.936     0.012     0.012     1.000      0.00  -1202040.9  154025.2    ++
 12313   918.352    -9.825   918.405     0.016     0.016     1.001      0.00  -1115780.8  240285.3    ++
 12311  -585.962  -697.972   911.327     0.017     0.017     1.001      0.00  -1113780.5  242285.6    ++
 12310   519.476  1015.772  1140.898     0.012     0.012     1.001      0.00  -1210346.9  145719.2    ++
 12309  -702.696  -774.973  1046.119     0.013     0.013     1.001      0.00  -1185311.3       0.0    ++
 12307   832.817   549.275   997.641     0.014     0.014     1.001      0.00  -1147808.5   37502.8    ++
 12303  -175.730  -661.674   684.612     0.028     0.028     1.003      0.00  -967112.3  218199.0    ++
 12302  -645.836    52.441   647.961     0.030     0.030     1.002      0.00  -939338.3  245973.0    ++
 12297  1242.919   196.225  1258.313     0.009     0.009     1.000      0.00  -1278662.0       0.0    ++
 12296  -258.870  1081.687  1112.233     0.012     0.012     1.001      0.00  -1196057.8   82604.1    ++
 12290  -292.407  -387.767   485.659     0.050     0.050     1.007      0.01  -802532.3  476129.7    ++
 12289  1704.848  1642.782  2367.538     0.003     0.003     1.000      0.00  -1615370.0       0.0    ++
 12288  -100.386  -682.017   689.366     0.028     0.028     1.003      0.00  -970472.0  644898.0    ++
 12287   240.978   187.045   305.051     0.114     0.115     1.025      0.03  -556374.2  1058995.8    ++
 12283  1208.741  1273.538  1755.835     0.005     0.005     1.000      0.00  -1449767.7  165602.3    ++
 12282   354.350  -552.123   656.052     0.029     0.029     1.002      0.00  -949813.8  665556.2    ++
 12281  -230.685  -762.452   796.586     0.022     0.022     1.002      0.00  -1043315.7  572054.4    ++
 12280   144.055  -322.170   352.910     0.082     0.083     1.016      0.02  -658931.4  956438.6    ++
 12279   932.433  -552.867  1084.017     0.012     0.012     1.000      0.00  -1205869.6       0.0    ++
 12276  -603.172  -193.010   633.300     0.031     0.031     1.002      0.00  -931746.9  274122.8    ++
 12275   440.393   327.295   548.697     0.043     0.043     1.004      0.00  -837360.3  368509.3    ++
 12274  1430.037  -563.581  1537.085     0.006     0.006     1.000      0.00  -1389902.7  -184033.1    ++
 12272   873.642  -790.756  1178.366     0.010     0.010     1.000      0.00  -1249478.2  -43608.5    ++
 12271  1386.033  1499.886  2042.240     0.004     0.004     1.000      0.00  -1532928.6  -327059.0    ++
 12270  1576.972   477.600  1647.708     0.005     0.005     1.000      0.00  -1421751.6  -215882.0    ++
 12269  -260.950   710.838   757.222     0.025     0.026     1.002      0.00  -992047.4       0.0    ++
 12268  1386.549  1629.472  2139.556     0.003     0.003     1.000      0.00  -1558273.1  -566225.7    ++
 12266   818.913  -219.313   847.771     0.018     0.018     1.001      0.00  -1077691.7  -85644.2    ++
 12265  1380.054   371.193  1429.103     0.007     0.007     1.000      0.00  -1345297.9  -353250.5    ++
 12264    94.704  1028.515  1032.866     0.015     0.015     1.001      0.00  -1153679.2  -161631.8    ++
 12263  1610.860    -7.873  1610.879     0.006     0.006     1.000      0.00  -1412723.3  -420675.9    ++
 12261  1710.088  -443.555  1766.675     0.005     0.005     1.000      0.00  -1464200.1  -472152.7    ++
 12260  1446.679  1570.871  2135.536     0.003     0.003     1.000      0.00  -1557624.9  -565577.4    ++
 12259  1215.069  1745.225  2126.548     0.003     0.003     1.000      0.00  -1553973.6       0.0    ++
 12257   723.089   634.074   961.721     0.016     0.016     1.001      0.00  -1125368.3  428605.3    ++
 12256   583.710  1367.072  1486.474     0.007     0.007     1.000      0.00  -1354243.1  199730.5    ++
 12255  1195.755  1049.100  1590.736     0.006     0.006     1.000      0.00  -1396837.9  157135.7    ++
 12253  1024.792   555.124  1165.488     0.011     0.011     1.000      0.00  -1232287.1  321686.5    ++
 12252  1010.607  1047.579  1455.592     0.007     0.007     1.000      0.00  -1347166.2  206807.4    ++
 12250  -366.858   679.748   772.426     0.024     0.024     1.002      0.00  -1005745.9  548227.6    ++
 12248  1163.907   964.903  1511.859     0.007     0.007     1.000      0.00  -1369486.9       0.0    ++
 12246   913.619   139.287   924.176     0.016     0.016     1.001      0.00  -1116409.3  253077.6    ++
 12244  1018.593  1382.745  1717.415     0.005     0.005     1.000      0.00  -1436111.4  -66624.4    ++
 12242  -661.872  -599.838   893.241     0.017     0.017     1.001      0.00  -1104126.4  265360.5    ++
 12241   423.411  1409.494  1471.717     0.007     0.007     1.000      0.00  -1347946.6   21540.3    ++
 12239   -61.365   588.698   591.887     0.041     0.041     1.006      0.01  -858605.0       0.0    ++
 12236  1176.432  -371.112  1233.579     0.009     0.009     1.000      0.00  -1272727.0  -414122.0    ++
 12235   288.898   180.084   340.430     0.094     0.095     1.016      0.02  -611258.7  247346.3    ++
 12234  -452.222   727.073   856.235     0.020     0.020     1.001      0.00  -1061484.6  -202879.5    ++
 12231  1032.059  1518.027  1835.634     0.005     0.005     1.000      0.00  -1472421.2  -613816.1    ++
 12228  -492.567   531.887   724.932     0.026     0.026     1.002      0.00  -979186.4       0.0    ++
 12227   578.242  -387.997   696.352     0.026     0.026     1.002      0.00  -980457.7   -1271.3    ++
 12226  -229.292  -331.130   402.768     0.068     0.068     1.012      0.01  -715877.4  263309.0    ++
 12224  1623.542  1584.216  2268.397     0.003     0.003     1.000      0.00  -1591590.9  -612404.5    ++
 12222  -222.389  1207.521  1227.828     0.010     0.010     1.001      0.00  -1249305.4  -270118.9    ++
 12220  -293.293   129.831   320.744     0.098     0.098     1.016      0.02  -598023.9  381162.5    ++
 12215   403.249    48.789   406.190     0.066     0.067     1.008      0.01  -710545.5       0.0    ++
 12213  1675.116   980.101  1940.776     0.004     0.004     1.000      0.00  -1508218.7  -797673.3    ++
 12210  -105.422   -45.111   114.668     0.323     0.341     1.202      0.20  -251078.6  459466.8    ++
 12209  1224.541  -521.194  1330.843     0.008     0.008     1.000      0.00  -1313292.1       0.0    ++
 12207  1608.192   631.400  1727.700     0.005     0.005     1.000      0.00  -1446525.3  -133233.2    ++
 12206  1208.206  -159.167  1218.646     0.010     0.010     1.000      0.00  -1264999.5   48292.6    ++
 12205  1234.220  1748.332  2140.085     0.003     0.003     1.000      0.00  -1557553.5  -244261.4    ++
 12204  -192.018  1539.335  1551.265     0.007     0.007     1.000      0.00  -1377163.5  -63871.4    ++
 12203  1267.938   470.631  1352.464     0.008     0.008     1.000      0.00  -1314353.3   -1061.2    ++
 12200   812.462   678.226  1058.341     0.013     0.013     1.001      0.00  -1176884.9  136407.2    ++
 12198  1194.052   109.240  1199.038     0.010     0.010     1.000      0.00  -1253928.7       0.0    ++
 12195  1137.714  1116.654  1594.148     0.006     0.006     1.000      0.00  -1397234.5  -143305.8    ++
 12194  -242.797   -11.536   243.071     0.138     0.140     1.030      0.03  -496145.5  757783.2    ++
